iyear,ingroup,ingroup2,ingroup3,nperps,nperpcap,nkill,nkillter,nwound,nwoundte,propextent,propvalue
1970,612,,,-99,-99,0,0,0,0,3,
1970,-9,,,,,0,,0,,,
1970,453,,,1,1,0,0,0,0,,
1970,3956,,,,,0,,0,,3,3000
1970,-9,,,,,,,,,3,25000
1970,1236,,,,,0,,0,,,
1970,1236,,,,,0,,0,,,
1970,1110,,,-99,-99,0,0,0,0,,
1970,3956,,,-99,-99,0,0,0,0,,
1970,623,,,4,,0,,0,,3,15000
1970,-9,,,,,0,,0,,3,15000
1970,623,,,5,,0,,0,,3,15000
1970,316,,,,,0,,0,,,
1970,623,,,,,0,,0,,,
1970,623,,,5,,0,,0,,3,15000
1970,1110,,,-99,-99,0,0,0,0,3,9000
1970,3557,,,,,1,,0,,,
1970,-9,,,,,0,,3,,3,70000
1970,623,,,4,,0,,0,,3,60000
1970,623,,,6,,0,,0,,3,300000
1970,3950,,,,,0,,0,,,
1970,3950,,,-99,-99,0,0,0,0,3,
1970,-9,,,,,0,,0,,3,20000
1970,1110,,,-99,-99,0,0,0,0,3,
1970,623,,,5,,0,,0,,3,60000
1970,623,,,5,,0,,0,,3,60000
1970,453,,,-99,-99,0,0,0,0,3,
1970,623,,,5,,0,,0,,3,60000
1970,453,,,-99,-99,0,0,0,0,4,
1970,453,,,1,-99,0,0,0,0,3,
1970,771,,,,,1,,,,,
1970,619,,,,,0,,0,,,
1970,453,,,2,-99,0,0,1,0,3,
1970,619,,,,,0,,1,,,
1970,3502,,,4,,0,,0,,3,15000
1970,3832,,,,,0,,0,,3,5000
1970,4039,,,,,,,,,,
1970,453,,,-99,-99,0,0,0,0,3,
1971,638,,,-99,-99,0,0,0,0,3,11000
1971,-9,,,,,,,,,,
1971,1110,,,-99,-99,0,0,0,0,3,1000
1971,453,,,-99,-99,0,0,0,0,4,
1971,2373,,,-99,-99,0,0,0,0,3,50000
1971,619,,,,,0,,0,,3,2000
1971,623,,,4,,0,,0,,,
1971,-9,,,,,,,,,,
1971,1236,,,,,0,,0,,4,
1971,2373,,,-99,-99,0,0,0,0,3,15000
1971,2373,,,-99,-99,0,0,0,0,3,
1971,623,,,4,,1,,0,,,
1971,619,,,,,,,,,4,
1971,2373,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,3,12000
1971,3497,,,,,1,,0,,,
1971,-9,,,,,,,,,,
1971,4503,,,,,1,,0,,,
1971,453,,,1,-99,0,0,2,0,3,
1971,453,,,-99,-99,0,0,0,0,3,
1971,-9,,,,,,,,,,
1971,-9,,,,,0,,0,,3,1500
1971,2373,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,,
1971,612,,,-99,-99,0,0,0,0,3,15000
1971,-9,,,,,,,,,4,
1971,619,,,,,0,,0,,3,0
1971,-9,,,,,0,,0,,3,3000
1971,1897,,,4,,0,0,0,0,,
1971,3516,,,3,,0,,0,,3,15000
1971,3497,,,1,0,1,1,1,0,,
1971,619,,,2,,0,,0,,4,
1971,619,,,,,,,,,4,
1971,2373,,,-99,-99,0,0,0,0,3,10000
1971,623,,,4,,0,,0,,3,2500
1971,623,,,4,,0,,0,,3,2500
1971,623,,,5,,0,,0,,3,2500
1971,417,,,,,1,,,,,
1971,4800,,,8,,0,,0,,4,
1971,4800,,,8,,0,,0,,4,
1971,-9,,,,,0,,0,,3,0
1971,619,,,,,,,,,4,
1971,329,,,,,1,,0,,,
1971,3502,,,,,,,,,,
1971,619,,,,,,,,,4,
1971,619,,,,,0,,0,,3,3000
1971,623,,,4,,,0,,0,,
1971,3857,,,,,,,,,,
1971,638,,,-99,-99,0,0,0,0,3,50000
1971,-9,,,,,0,,0,,,
1971,-9,,,,,,,,,3,250
1971,417,,,,,1,,,,,
1971,771,,,,,1,,,,,
1971,619,,,1,,0,,0,,3,20000
1971,-9,,,,,,,,,,
1971,417,,,,,5,,,,,
1971,2373,,,-99,-99,0,0,0,0,,
1971,619,,,,,0,,0,,4,
1971,3433,,,2,,0,,0,,,
1971,508,,,1,1,0,0,0,0,,
1971,3998,,,3,,0,,0,,,
1971,-9,,,,,,,,,4,
1971,-9,,,,,,,,,4,
1971,-9,,,,,0,,0,,3,2500
1971,-9,,,,,0,,0,,,
1971,453,,,2,-99,0,0,0,0,3,
1971,453,,,5,5,0,0,0,0,3,
1971,619,,,,,0,,0,,,
1971,417,,,,,1,,,,,
1971,4293,,,-99,-99,0,0,0,0,3,5500
1971,4293,,,-99,-99,0,0,0,0,3,5000
1971,4293,,,-99,-99,0,0,0,0,,
1971,4293,,,-99,-99,0,0,0,0,,
1971,4293,,,-99,-99,0,0,0,0,,
1971,619,,,,,0,,0,,3,0
1971,-9,,,,,,,,,4,
1971,619,,,,,0,,0,,4,
1971,-9,,,,,,,,,,
1971,619,,,,,0,,0,,3,0
1971,10007,,,-99,-99,1,0,0,0,,
1971,6012,,,4,,0,,0,,,
1971,-9,,,,,0,,0,,3,3000
1971,329,,,-99,-99,0,0,0,0,3,
1971,417,,,,,2,,,,,
1971,1110,,,-99,-99,0,0,0,0,3,70000
1971,-9,,,,,0,,0,,,
1971,4293,,,-99,-99,0,0,0,0,4,
1971,-9,,,,,,,,,4,
1971,520,,,,,0,,0,,4,
1971,6012,,,3,,0,,0,,,
1971,329,,,,,0,,0,,4,
1971,1231,,,,,0,,0,,,
1971,3959,,,,,0,,0,,,
1971,-9,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,,
1971,-9,,,,,0,,0,,,
1971,619,,,5,,0,,0,,,
1971,1110,,,-99,-99,0,0,0,0,3,7500
1971,-9,,,-99,-99,0,0,0,0,3,200000
1971,-9,,,-99,-99,0,0,0,0,3,175000
1971,-9,,,-99,-99,0,0,0,0,,
1971,-9,,,-99,-99,0,0,0,0,3,
1971,5169,,,,,1,,,,,
1971,-9,,,,,0,,0,,,
1971,-9,,,,,0,,10,,,
1971,-9,,,,,0,,0,,,
1971,3504,,,3,,,,,,,
1971,623,,,4,,,,,,,
1971,4039,,,,,,,,,,
1971,417,,,,,1,,,,,
1971,3027,,,4,4,0,0,0,0,3,2500
1971,453,,,-99,-99,0,0,0,0,3,10000
1971,619,,,,,,,,,4,
1971,619,,,,,,,,,4,
1971,838,,,,,0,,0,,4,
1971,623,,,4,,0,,0,,3,15000
1971,453,,,-99,-99,0,0,0,0,4,
1971,1231,,,,,0,,0,,3,0
1971,1110,,,-99,-99,0,0,0,0,3,
1971,4020,,,,,0,,0,,4,
1971,453,,,-99,-99,0,0,0,0,4,
1971,3648,,,,,,,,,,
1971,3950,,,2,2,0,0,0,0,3,50
1971,1110,,,-99,-99,0,0,0,0,3,75000
1971,1231,,,,,0,,0,,,
1971,1110,,,-99,-99,0,0,0,0,3,4000
1971,453,,,-99,-99,0,0,0,0,3,20000
1971,-9,,,,,0,,0,,3,150
1971,-9,,,,,0,,0,,3,3000
1971,-9,,,,,0,,0,,,
1971,362,,,5,,0,0,0,0,3,15000
1971,-9,,,,,,,,,4,
1971,3497,,,,,0,,0,,4,
1971,3871,,,,,0,,0,,4,
1971,1055,,,6,,0,0,0,0,,
1971,1236,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,4,
1971,-9,,,,,3,,0,,,
1971,-9,,,,,,,,,3,3500
1971,-9,,,,,,,,,4,
1971,-9,,,,,,,,,,
1971,838,,,,,0,,0,,4,
1971,4020,,,,,0,,0,,3,5000
1971,2373,,,3,-99,2,0,0,0,3,
1971,4020,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,,
1971,3027,,,5,5,0,0,1,0,,
1971,453,,,-99,-99,0,0,0,0,3,8000
1971,453,,,-99,-99,0,0,0,0,3,
1971,-9,,,-99,-99,0,0,0,0,3,100000
1971,-9,,,-99,-99,0,0,0,0,3,
1971,3835,,,,,0,,0,,3,0
1971,619,,,,,,,,,4,
1971,619,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,,
1971,-9,,,,,0,,0,,4,
1971,-9,,,,,1,,0,,,
1971,3433,,,,,1,,2,,,
1971,329,,,-99,-99,0,0,0,0,3,
1971,3835,,,,,,,,,4,
1971,3516,,,12,,3,,0,,3,15000
1971,3948,,,,,0,,0,,3,2000
1971,1110,,,2,-99,0,0,0,0,3,
1971,4293,,,-99,-99,0,0,0,0,,
1971,453,,,-99,-99,0,0,0,0,4,
1971,4659,,,8,,1,,0,,,
1971,4659,,,3,,0,,2,,,
1971,4020,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,3,3000
1971,3956,,,-99,-99,3,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,4,
1971,1236,,,,,0,,0,,3,5000
1971,329,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,,
1971,453,,,-99,-99,0,0,0,0,3,
1971,1231,,,1,1,0,0,0,0,3,
1971,1110,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,4,
1971,1110,,,-99,-99,0,0,0,0,3,
1971,1110,,,-99,-99,0,0,0,0,3,
1971,1110,,,-99,-99,0,0,0,0,4,
1971,20202,,,1,1,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,3,
1971,453,,,2,-99,0,0,0,0,3,8500
1971,329,,,-99,-99,0,0,0,0,3,
1971,3502,,,6,,1,,0,,3,20000
1971,329,,,-99,-99,0,0,0,0,3,
1971,329,,,-99,-99,0,0,0,0,3,1600
1971,453,,,-99,-99,0,0,0,0,3,
1971,453,,,1,1,1,0,0,0,,
1971,453,,,-99,-99,0,0,0,0,3,20000
1971,453,,,-99,-99,0,0,0,0,,
1971,3964,,,,,0,,0,,,
1971,3832,,,,,,,,,4,
1971,6008,,,4,,,,,,,
1971,619,,,,,0,,0,,,
1971,453,,,-99,-99,0,0,0,0,,
1971,10011,,,-99,-99,0,0,0,0,3,
1971,453,,,2,2,0,0,0,0,,
1971,-9,,,,,,,,,4,
1971,4020,,,,,,,,,4,
1971,-9,,,,,,,,,4,
1971,453,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,,
1971,453,,,-99,-99,0,0,0,0,4,
1971,1110,,,-99,-99,0,0,0,0,,
1971,-9,,,,,,,,,,
1971,-9,,,,,0,,0,,3,2000
1971,453,,,-99,-99,0,0,0,0,4,
1971,329,,,-99,-99,0,0,0,0,3,5000
1971,453,,,-99,-99,0,0,0,0,4,
1971,453,,,-99,-99,1,0,1,0,3,
1971,3954,,,,,0,,0,,3,5500
1971,316,,,,,,,,,,
1971,1720,,,,,1,,,,,
1971,329,,,-99,-99,0,0,0,0,3,
1971,-9,,,,,0,,0,,,
1971,3933,,,,,0,,0,,,
1971,329,,,-99,-99,0,0,0,0,3,2500
1971,-9,,,,,0,,0,,,
1971,-9,,,,,0,,0,,,
1971,329,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,3,1500
1971,-9,,,,,,,,,,
1971,2373,,,-99,-99,0,0,0,0,3,
1971,4659,,,4,,0,,3,,,
1971,-9,,,,,,,,,4,
1971,619,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,3,3000
1971,619,,,4,,1,,0,,,
1971,-9,,,,,,,,,,
1971,-9,,,,,,,,,3,15000
1971,-9,,,,,,,,,4,
1971,-9,,,,,,,,,4,
1971,-9,,,,,,,,,4,
1971,3497,,,-99,-99,0,0,2,0,3,
1971,-9,,,,,0,,0,,,
1971,3497,,,,,2,,0,,,
1971,453,,,2,2,0,0,0,0,,
1971,5169,,,,,1,,,,,
1971,362,,,3,,0,,0,,,
1971,-9,,,,,0,,0,,3,20000
1971,-9,,,,,0,,0,,3,5000
1971,417,,,,,1,,,,,
1971,2373,,,-99,-99,0,0,0,0,,
1971,316,,,,,0,,0,,,
1971,2373,,,-99,-99,0,0,3,0,3,
1971,-9,,,,,0,,0,,3,10000
1971,4020,,,,,,,,,4,
1971,3497,,,4,,1,,0,,3,1000
1971,4020,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,3,5000
1971,-9,,,,,0,,0,,3,150
1971,838,,,,,0,0,0,0,4,
1971,10011,,,-99,-99,0,0,0,0,3,
1971,10011,,,-99,-99,0,0,0,0,3,1000
1971,4020,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,3,3000
1971,10011,,,-99,-99,0,0,0,0,3,
1971,10011,,,-99,-99,0,0,0,0,4,
1971,10011,,,-99,-99,0,0,0,0,,
1971,10011,,,-99,-99,0,0,0,0,3,
1971,3497,,,,,0,,0,,4,
1971,-9,,,-99,-99,0,0,0,0,,
1971,1236,,,,,0,,0,,,
1971,329,,,-99,-99,0,0,0,0,3,
1971,329,,,-99,-99,0,0,0,0,3,
1971,-9,,,,,0,,0,,3,2000
1971,329,,,-99,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,,
1971,-9,,,,,0,,0,,,
1971,3788,,,,,0,,0,,4,
1971,3871,,,,,0,,0,,3,2000
1971,329,,,1,1,0,0,0,0,3,2400
1971,3832,,,,,,,,,4,
1971,-9,,,,,0,,0,,3,500000
1971,329,,,-99,-99,0,0,0,0,3,
1971,329,,,,,0,,0,,3,2000
1971,329,,,-99,-99,0,0,0,0,3,
1971,453,,,2,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,4,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,-9,,,,,,,,,3,1000
1971,4020,,,,,,,,,3,10000
1971,4020,,,,,,,,,3,5000
1971,329,,,-99,-99,0,0,0,0,3,
1971,3497,,,0,3,0,0,0,0,3,9400
1971,453,,,-99,-99,0,0,0,0,3,
1971,1236,,,,,0,,0,,3,3000
1971,3835,,,,,,,,,4,
1971,3516,,,,,1,,0,,,
1971,453,,,-99,-99,0,0,0,0,3,
1971,3788,,,,,0,,0,,4,
1971,1236,,,,,0,,0,,3,3000
1971,417,,,,,1,,,,,
1971,771,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,1236,,,,,0,,0,,3,2000
1971,-9,,,,,1,,,,,
1971,771,,,,,1,,,,,
1971,-9,,,,,0,,0,,,
1971,5169,,,,,1,,,,,
1971,3497,,,,,1,0,0,0,,
1971,3497,,,,,1,,0,,4,
1971,-9,,,1,,0,,1,,,
1971,-9,,,,,0,,0,,,
1971,3950,,,,,0,,0,,,
1971,3950,,,,,0,,0,,3,700
1971,3950,,,,,0,,0,,,
1971,3950,,,,,0,,0,,,
1971,3950,,,,,0,,0,,,
1971,3950,,,,,0,,0,,3,1000
1971,3950,,,,,0,,0,,3,300
1971,3950,,,,,0,,0,,3,700
1971,3950,,,,,0,,0,,3,500
1971,3950,,,,,0,,0,,3,700
1971,3950,,,,,0,,0,,,
1971,3950,,,,,0,,0,,,
1971,3950,,,,,0,,0,,,
1971,3950,,,,,0,,0,,,
1971,3950,,,,,0,,0,,,
1971,638,,,-99,-99,0,0,0,0,,
1971,3497,,,4,,0,,0,,4,
1971,-9,,,,,0,,0,,3,100000
1971,-9,,,,,0,,0,,,
1971,324,,,,,0,,0,,3,60000
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,329,,,,,0,,0,,,
1971,3497,,,,,0,,2,,,
1971,838,,,,,0,,0,,3,5000
1971,1231,,,,,,,,,,
1971,1231,,,-99,-99,0,0,0,0,3,
1971,2373,,,-99,-99,0,0,0,0,3,40000
1971,3497,,,2,,1,,0,,,
1971,329,,,,,0,,0,,3,2000
1971,1231,,,,,0,,0,,3,5000
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,3027,,,5,5,0,0,0,0,3,
1971,-9,,,,,0,,0,,,
1971,-9,,,,,2,,10,,,
1971,638,,,-99,-99,0,0,0,0,3,
1971,638,,,3,-99,0,0,0,0,3,
1971,453,,,-99,-99,0,0,0,0,,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,5169,,,,,1,,,,,
1971,453,,,1,1,0,0,0,0,3,
1971,-9,,,1,,,,,,,
1971,324,,,,,0,,0,,4,
1971,417,,,,,1,,,,,
1971,1720,,,,,1,1,,,,
1971,1720,,,,,1,1,,,,
1971,5169,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,324,,,,,0,,0,,,
1971,-9,,,,,1,,11,,4,
1971,1720,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,1231,,,,,0,,0,,3,75000
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,2373,,,-99,-99,1,0,0,0,,
1971,-9,,,,,,,,,4,
1971,3948,,,,,0,,0,,,
1971,3948,,,,,0,,0,,,
1971,-9,,,,,,,,,,
1971,3504,,,,,,,,,4,
1971,1231,,,,,0,,0,,,
1971,1231,,,,,0,,0,,,
1971,3952,,,,,0,,0,,3,400
1971,3497,,,1,1,0,0,0,0,,
1971,417,,,,,1,,,,,
1971,417,,,,,2,,,,,
1971,417,,,,,1,,,,,
1971,3848,,,,,0,,0,,,
1971,417,,,,,1,,,,,
1971,417,,,,,1,1,,,,
1971,417,,,,,1,,,,,
1971,1110,,,-99,-99,0,0,0,0,4,
1971,5169,,,,,1,,,,,
1971,284,,,2,,0,0,0,0,,
1971,3497,,,,,0,,0,,4,
1971,629,,,,,1,,,,,
1971,-9,,,,,,,,,4,
1971,619,,,,,0,,0,,,
1971,453,,,-99,-99,0,0,0,0,3,
1971,20202,,,,,0,,0,,,
1971,1231,,,,,0,,0,,,
1971,417,,,,,2,,,,,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,1236,,,,,0,,0,,,
1971,1236,,,,,0,,0,,3,2500
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,417,,,,,2,,,,,
1971,5175,,,,,1,,,,,
1971,3954,,,,,0,,0,,3,1000
1971,417,,,,,2,,,,,
1971,4020,,,,,0,,0,,3,5000
1971,1231,,,,,0,,0,,3,2000
1971,417,,,,,3,,,,,
1971,3497,,,,,1,,0,,,
1971,-9,,,,,0,,0,,4,
1971,-9,,,,,0,,0,,,
1971,-9,,,,,0,,0,,,
1971,-9,,,,,0,,0,,,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,324,,,,,,,,,4,
1971,453,,,-99,-99,0,0,0,0,,
1971,417,,,,,2,,,,,
1971,771,,,,,1,,,,,
1971,638,,,-99,-99,0,0,0,0,3,
1971,3955,,,,,0,,0,,,
1971,-9,,,,,0,,0,,,
1971,638,,,-99,-99,0,0,0,0,3,
1971,638,,,-99,-99,0,0,27,0,3,200000
1971,453,,,-99,-99,0,0,0,0,4,
1971,-9,,,,,0,,0,,3,15000
1971,-9,,,,,0,,0,,3,2500
1971,417,,,,,1,,,,,
1971,-9,,,,,,,,,3,500000
1971,-9,,,,,25,,,,2,1000000
1971,4879,,,,,0,,0,,,
1971,3433,,,,,0,,0,,4,
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,417,,,,,2,,,,,
1971,417,,,,,1,,,,,
1971,324,,,4,,1,,0,,,
1971,417,,,,,1,,,,,
1971,316,,,,,,,,,4,
1971,3519,,,,,,,,,4,
1971,417,,,,,1,,,,,
1971,-9,,,,,,,,,3,2500
1971,453,,,-99,-99,0,0,0,0,4,
1971,629,,,,,15,,,,,
1971,417,,,,,1,,,,,
1971,430,,,,,0,,0,,,
1971,417,,,,,1,,,,,
1971,430,,,-99,-99,0,0,0,0,3,
1971,-9,,,,,0,,0,,3,100000
1971,417,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,316,,,,,,,,,3,5000
1971,417,,,,,2,,,,,
1971,417,,,,,4,,,,,
1971,5169,,,,,1,,,,,
1971,324,,,,,0,,1,,,
1971,324,,,,,0,,3,,,
1971,3955,,,-99,-99,0,0,0,0,,
1971,417,,,,,1,,,,,
1971,629,,,,,1,,,,,
1971,417,,,,,1,,,,,
1971,10012,,,-99,-99,0,0,0,0,3,
1971,417,,,,,1,,,,,
1971,4879,,,,,0,,0,,,
1971,-9,,,,,,,,,4,
1971,417,,,,,1,,,,,
1972,-9,,,,,0,,0,,3,100000
1972,-9,,,,,0,,0,,3,200000
1972,838,,,,,0,,0,,4,
1972,316,,,4,,0,,0,,,
1972,477,,,15,,,,,,3,15000
1972,417,,,,,1,,,,,
1972,453,,,-99,-99,0,0,0,0,4,
1972,3507,,,,,0,,0,,,
1972,453,,,1,1,0,0,0,0,,
1972,453,,,1,1,0,0,0,0,,
1972,453,,,1,1,0,0,0,0,,
1972,453,,,1,1,0,0,0,0,,
1972,453,,,1,1,0,0,0,0,,
1972,453,,,1,1,0,0,0,0,,
1972,453,,,1,1,0,0,0,0,,
1972,453,,,1,1,0,0,0,0,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,-9,,,,,1,0,3,0,,
1972,-9,,,,,,,,,4,
1972,-9,,,,,,,,,4,
1972,-9,,,,,,,,,4,
1972,-9,,,,,0,,0,,,
1972,1110,,,-99,-99,0,0,0,0,3,40000
1972,1110,,,-99,-99,0,0,0,0,,
1972,417,,,,,1,,,,,
1972,3788,,,,,,,,,4,
1972,417,,,,,1,,,,,
1972,-9,,,,,0,,0,,4,
1972,3433,,,,,,,,,,
1972,3433,,,,,26,,0,,2,2000000
1972,1236,,,,,1,,13,,,
1972,1236,,,,,0,,0,,,
1972,1236,,,,,1,,0,,,
1972,417,,,,,1,,,,,
1972,3497,,,3,,2,,0,,,
1972,417,,,,,2,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,7,,17,,3,3000
1972,417,,,,,1,,,,,
1972,1110,,,-99,-99,0,0,0,0,,
1972,638,,,-99,-99,0,0,1,0,3,100
1972,1236,,,1,-99,0,0,0,0,,
1972,3519,,,,,1,,0,,3,10000
1972,417,,,,,0,,0,,4,
1972,417,,,,,1,,,,,
1972,-9,,,4,,0,,1,,,
1972,324,,,,,0,,0,,4,
1972,771,,,,,2,2,,,,
1972,324,,,,,0,,0,,4,
1972,1808,,,,,1,,,,,
1972,-9,,,,,1,,,,,
1972,417,,,,,2,,,,,
1972,417,,,,,1,,,,,
1972,6003,,,,,0,,0,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,50014,,,1,,0,0,0,0,,
1972,417,,,,,4,,,,,
1972,324,,,,,0,,0,,4,
1972,417,,,,,7,,19,,3,10000
1972,5169,,,,,7,,,,,
1972,534,,,5,,0,0,0,0,,
1972,4020,,,,,0,,0,,3,5000
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,3871,,,,,0,,0,,4,
1972,3871,,,,,0,,0,,4,
1972,3871,,,,,0,,0,,,
1972,417,,,,,1,,,,,
1972,4020,,,,,0,,0,,4,
1972,417,,,,,1,,,,,
1972,4020,,,,,,,,,3,5000
1972,4020,,,,,0,,0,,3,20000
1972,4020,,,,,,,,,3,5000
1972,417,,,,,1,,,,,
1972,417,,,,,2,,,,,
1972,5169,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,430,,,-99,-99,0,0,0,0,3,
1972,5169,,,,,1,,,,,
1972,629,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,2,,,,,
1972,771,,,,,1,,,,,
1972,3497,,,4,-99,0,0,1,0,3,118000
1972,4020,,,,,,,,,4,
1972,316,,,,,,,,,4,
1972,417,,,,,7,,,,,
1972,417,,,,,1,,,,,
1972,362,,,4,,1,,0,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,619,,,10,,3,,0,,,
1972,628,,,,,1,,,,,
1972,-9,,,,,1,,1,,3,2000
1972,-9,,,,,0,,0,,4,
1972,417,,,,,2,,,,,
1972,3433,,,,,0,,0,,4,
1972,100033,,,,,0,,0,,4,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,-9,,,,,0,,0,,,
1972,100033,,,,,1,,7,,,
1972,1236,,,-99,-99,0,0,0,0,3,
1972,417,,,,,1,,,,,
1972,362,,,,,1,,0,,,
1972,5169,,,,,1,,,,,
1972,-9,,,,,0,,0,,,
1972,-9,,,,,,,,,4,
1972,4020,,,,,,,,,4,
1972,417,,,,,1,,,,,
1972,5169,,,,,1,,,,,
1972,629,,,,,1,,,,,
1972,5169,,,,,1,,,,,
1972,5169,,,,,1,,,,,
1972,1236,,,-99,-99,0,0,1,0,3,250000
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,-9,,,,,,,,,3,7000
1972,1720,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,-9,,,,,0,,0,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,316,,,,,,,,,4,
1972,-9,,,,,,,,,3,18000
1972,-9,,,,,0,,0,,3,12000
1972,4020,,,,,,,,,4,
1972,-9,,,,,,,,,4,
1972,-9,,,,,,,,,4,
1972,825,,,4,,0,,0,,,
1972,-9,,,,,0,,0,,,
1972,-9,,,,,0,,0,,,
1972,1720,,,,,1,,,,,
1972,20202,,,-99,0,1,1,0,0,4,
1972,-9,,,,,0,,3,,4,
1972,324,,,4,,4,0,5,0,,
1972,-9,,,,,0,,0,,3,200000
1972,453,,,-99,-99,0,0,1,0,3,1000
1972,3504,,,,,1,,13,,,
1972,417,,,,,1,,,,,
1972,100012,,,,,,,,,,
1972,100012,,,,,,,,,,
1972,100012,,,,,,,,,,
1972,100012,,,,,,,,,,
1972,3504,,,,,0,,1,,3,20000
1972,1720,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,1720,,,,,1,,,,,
1972,1720,,,,,1,,,,,
1972,1720,,,,,1,,,,,
1972,3504,,,,,0,,1,,4,
1972,417,,,,,1,,,,,
1972,453,,,-99,-99,0,0,0,0,3,
1972,453,,,-99,-99,0,0,1,0,3,10000
1972,628,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,4020,,,,,,,,,3,10000
1972,4020,,,,,0,,0,,4,
1972,3504,,,,,0,,24,,3,100000
1972,1231,,,,,0,,0,,,
1972,417,,,,,1,,,,,
1972,329,,,-99,-99,0,0,0,0,3,1000
1972,417,,,,,1,,,,,
1972,4293,,,-99,-99,0,0,0,0,3,
1972,1236,,,-99,-99,0,0,0,0,,
1972,5169,,,,,1,,,,,
1972,1720,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,628,,,,,1,,,,,
1972,1236,,,18,-99,0,0,0,0,3,
1972,3504,,,,,3,,6,,,
1972,-9,,,,,0,,0,,3,1000
1972,-9,,,,,0,,0,,3,1000
1972,-9,,,,,0,,0,,3,2000
1972,-9,,,,,0,,0,,,
1972,-9,,,,,,,,,4,
1972,417,,,,,1,,,,,
1972,-9,,,,,1,,0,,,
1972,-9,,,5,,,,,,3,15000
1972,417,,,,,1,,,,,
1972,1110,,,-99,-99,0,0,1,0,3,
1972,629,,,,,1,,,,,
1972,417,,,,,8,4,,,,
1972,629,,,,,1,,,,,
1972,3020,,,5,,26,,72,,3,60000
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,470,,,,,0,,1,,,
1972,-9,,,,,,,,,4,
1972,470,,,,,1,,2,,,
1972,-9,,,,,,,,,,
1972,-9,,,,,,,,,4,
1972,-9,,,,,0,,0,,,
1972,3832,,,,,,,,,3,2500
1972,2513,,,4,,,,,,,
1972,4659,,,2,,0,,0,,,
1972,417,,,,,2,,,,,
1972,1720,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
1972,417,,,,,1,,,,,
